version,major,date,item_index,summary,full,cves
16.15,16,2026-08-13,4,Fix buffer overrun with long time zone abbreviation in to_char() (Tom Lane) §,"Fix buffer overrun with long time zone abbreviation in to_char() (Tom Lane) § This can easily crash the server, and exploits leading to arbitrary code execution have been reported. The PostgreSQL Project thanks Hcamael, Amjad Shahzad, Tan Zhen of AntAISecurityLab, Tomer Fichman, Zheng Yu, Amy Burnett (OpenAI Codex Security), Rick de Jager, Heewon Song, Sylvie Mayer, Aleksander Alekseev, and Hillai Ben Sasson for reporting this problem. (CVE-2026-14669)",CVE-2026-14669
16.15,16,2026-08-13,5,Fix buffer overrun in regexp match/split functions (Masahiko Sawada) §,"Fix buffer overrun in regexp match/split functions (Masahiko Sawada) § If passed invalidly-encoded data, these functions could write past the end of their conversion buffer. The PostgreSQL Project thanks Francesco Verardi for reporting this problem. (CVE-2026-14664)",CVE-2026-14664
16.15,16,2026-08-13,6,Harden the ascii() function against invalid input (Michael Paquier) §,"Harden the ascii() function against invalid input (Michael Paquier) § By supplying invalidly-encoded input, this function could be coaxed to read and return a few bytes of data that it shouldn't. In assert-enabled builds, its assertions could be triggered too. The PostgreSQL Project thanks Hcamael for reporting this problem. (CVE-2026-18024)",CVE-2026-18024
16.15,16,2026-08-13,7,Fix multirange type handling in pg_restore_attribute_stats() (OpenAI Security Research Team),"Fix multirange type handling in pg_restore_attribute_stats() (OpenAI Security Research Team) pg_restore_attribute_stats() treated multirange types just like their underlying range type. This works correctly for the bounds histogram, but it was wrong for all the other statistics kinds. The PostgreSQL Project thanks Amy Burnett (OpenAI Codex Security) for reporting this problem. (CVE-2026-16238)",CVE-2026-16238
16.15,16,2026-08-13,8,Make scalarineqsel() check that a constant it expects to be of type tid actually is (Tom Lane) §,"Make scalarineqsel() check that a constant it expects to be of type tid actually is (Tom Lane) § This expectation will hold for all the built-in operators that use this estimator, but a maliciously-constructed operator could violate it, leading to a crash or server memory disclosure. The PostgreSQL Project thanks Hcamael for reporting this problem. (CVE-2026-14668)",CVE-2026-14668
16.15,16,2026-08-13,9,Harden tsvector and tsquery code against overly long values (both individual lexemes and total vector/query length) (Tom Lane) § §,"Harden tsvector and tsquery code against overly long values (both individual lexemes and total vector/query length) (Tom Lane) § § The documented limits were not enforced in all code paths. The PostgreSQL Project thanks Yuhang Wu, Zhenpeng Lin, Zheng Yu, and Hcamael for reporting these problems. (CVE-2026-14662)",CVE-2026-14662
16.15,16,2026-08-13,10,Fix various places that mistakenly assumed they would not have to deal with more than FUNC_MAX_ARGS function arguments (Tom Lane) § §,"Fix various places that mistakenly assumed they would not have to deal with more than FUNC_MAX_ARGS function arguments (Tom Lane) § § Notably, the server's actual limit on the number of arguments to an aggregate function is FUNC_MAX_ARGS - 1 , but the parser failed to enforce that, creating hazards downstream. The PostgreSQL Project thanks Zheng Yu, ylwangtju, and Masahiko Sawada for reporting these problems. (CVE-2026-14679)",CVE-2026-14679
16.15,16,2026-08-13,11,Reject calls from SQL to functions that take or return type internal (Tom Lane) § §,"Reject calls from SQL to functions that take or return type internal (Tom Lane) § § The existing defenses against doing this have been shown to be insufficient, so add more explicit checks. The PostgreSQL Project thanks Amy Burnett (OpenAI Codex Security) for reporting this problem. (CVE-2026-14680)",CVE-2026-14680
16.15,16,2026-08-13,12,Preserve the ownership of extended statistics objects when they are rebuilt by ALTER TABLE (Masahiko Sawada) §,"Preserve the ownership of extended statistics objects when they are rebuilt by ALTER TABLE (Masahiko Sawada) § Previously, the role running ALTER TABLE gained ownership of such objects, but that seems inappropriate. The PostgreSQL Project thanks Noah Misch for reporting this problem. (CVE-2026-6469)",CVE-2026-6469
16.15,16,2026-08-13,13,"When deparsing an EXTRACT() function call, quote the field name if needed (Nathan Bossart) §","When deparsing an EXTRACT() function call, quote the field name if needed (Nathan Bossart) § The parser accepts any string literal as a field name in EXTRACT() , deferring validation to execution. If the call is stored and deparsed (for example during pg_dump ), the string body was regurgitated verbatim, allowing SQL injection. The PostgreSQL Project thanks Ben Morris (in collaboration with Claude and Anthropic Research) for reporting this problem. (CVE-2026-15741)",CVE-2026-15741
16.15,16,2026-08-13,14,Check for USAGE privilege on data types in places that formerly failed to check that (Nathan Bossart) § § §,"Check for USAGE privilege on data types in places that formerly failed to check that (Nathan Bossart) § § § CREATE TYPE AS RANGE did not check, nor did ALTER TABLE OF , nor did commands that create stored expressions. These omissions allowed roles without USAGE privilege to nonetheless create objects depending on the type, possibly blocking the type's owner from changing the type later. The PostgreSQL Project thanks Jingzhou Fu for reporting this problem. (CVE-2026-6470)",CVE-2026-6470
16.15,16,2026-08-13,15,"Invalidate role-dependent cached plans after role changes (Ilya Staroverov, Shinya Kato, Nathan Bossart) §","Invalidate role-dependent cached plans after role changes (Ilya Staroverov, Shinya Kato, Nathan Bossart) § Role membership, role attribute, and database ownership changes may impact the expected behavior of row-level security policies, but previously we'd continue to use cached plans that were made according to the old state of affairs. The PostgreSQL Project thanks Ilya Staroverov and Shinya Kato for reporting this problem. (CVE-2026-14666)",CVE-2026-14666
16.15,16,2026-08-13,16,Reject GSSEncRequest after direct SSL connection (Michael Paquier),"Reject GSSEncRequest after direct SSL connection (Michael Paquier) After establishing a TLS-encrypted connection, the server would still accept a request for GSSAPI encryption. If that succeeded, the connection would proceed using TLS encryption, but it would look like a GSS connection to the pg_hba rules. Thus, a pg_hba policy intending to disallow TLS would not be enforced correctly. The PostgreSQL Project thanks p4p3r for reporting this problem. (CVE-2026-14681)",CVE-2026-14681
16.15,16,2026-08-13,17,Make mock SCRAM authentication secrets more plausible (Nathan Bossart) §,"Make mock SCRAM authentication secrets more plausible (Nathan Bossart) § If a SCRAM login is attempted against a role that doesn't exist or doesn't have a SCRAM secret, we generate a mock secret and carry out the authentication handshake anyway, to avoid revealing these facts to an attacker. But the mock secret was made with a fixed iteration count, which in itself can be an observable response discrepancy. Use the configuration setting scram_iterations instead, to make the mock secret look more like the installation's real secrets. The PostgreSQL Project thanks Radim Marek for reporting this problem. (CVE-2026-14672)",CVE-2026-14672
16.15,16,2026-08-13,18,Fix out-of-bounds writes in ecpg applications caused by invalid bytea data received from the server (Michael Paquier) §,"Fix out-of-bounds writes in ecpg applications caused by invalid bytea data received from the server (Michael Paquier) § ecpg assumed without checking that any bytea value must begin with \x . A broken or malicious server might send a string shorter than 2 bytes, resulting in memory clobber in the application. The PostgreSQL Project thanks ylwangtju for reporting this problem. (CVE-2026-16241)",CVE-2026-16241
